,sentiment,text
15175,-1.0,on your 1503 flight jfk to pr they got the doors open on this frigid temperature icyflight
15176,-1.0,talked to a  manager and she offered we pay 3xs in cash what we originally paid nothanks jetblue ripoff flyunited
15177,1.0,wow what an amazing video  great world guys bluemanity corevalues passion aerojobmarket
15178,1.0,flight to rsw tonight me amp  twin 3 year olds a pilot who was in row by me stayed to help me get the boys amp bags off lifesaver
15179,-1.0,call my work and tell them its your fault im late flight
15180,-1.0,involuntarily bumped your passenger and cant guarantee them another flight for three days
15181,0.0,are you now flying 763s to madrid from jfk or is this dfword huge
15182,-1.0,after 6 hour plus delay from washingtondc finally on flight to edinburgh all very tired
15183,-1.0,ur wed bwiboston flights 8pm really need to be better scheduled they are almost always delayed
15184,0.0,i just reserved a flight with my companion certificate where do i mail the certificate for verification thx
15185,0.0,ps i was right
15186,0.0,wish you allowed  to access you site for awards tracking
15187,-1.0,while you clearly didnt care about our troubles yday thought id share bags took gt90min and came back absolutely drenched
15188,-1.0,i just want to get home before wednesday joke is over 50hrs of cancelled flightlations and delays is enough
15189,0.0,is there a route to flight from mexico city to chicago midway using your services
15190,1.0,thanks so much
15191,1.0,first ride on new 737800 with new interior and in seat video nice improvement newplanesmell
15192,1.0,thank you
15193,1.0,kurt and the crew on ua1745 were amazing today they made my sons birthday with their kindness hope to fly with them again soon
15194,-1.0,the issue wasnt a long wait it was an infinite do loop your system didnt let me or any customer wait or leave a message
15195,1.0,i used to always fly southwest
15196,1.0,message sent thank you
15197,1.0,thank you for your kindness your agents went above amp beyond to get my stranded family home
15198,-1.0,im pulling my hair out trying to book a flight with u your site doesnt work on iphone or ipaddont have a computer help
15199,-1.0,that time when i spent a night trying to sleep in a toddler bed at the airport ramada without my luggage you kidnapped furious
15200,1.0,haha thanks you guys are great unlike the   gopatriots
15201,-1.0,my first call got dropped waited 15 mins for the second but ran out of time will try again late flightr no way to do this online
15202,-1.0,are you not even going to acknowledge that you bumped me from a flight not because of weather i am in arizona
15203,-1.0,how come the crew traveling on the flight gets a better seat and i get stuck checking my bag and the crews bag got on the flight
15204,-1.0,inconvenient is such a convenient word
15205,-1.0,your customer service for mileage plus customers is a disgrace i just spent 45 min on the phone to reset a pin number with no luck
15206,-1.0,yeah bag is on the way as per usual  im actually getting used to getting it delivered to me its kind of nice in a sense
15207,1.0,btw her name was samantha and she won over everyone on the flight
15208,-1.0,ive been tryin to use my voucher to book a flight the last 2days lines are busy plse help methe flight may go up
15209,0.0,were trying to coordinate an airport handoff of nutella veryimportantproject
15210,1.0,got back eventually was a rollercoaster once i got to the airport amp got to speak to someone things got fixed very quick
15211,1.0,many thanks for your reply
15212,-1.0,stuck at the gate in charlotte nc waiting for release papers and a fix for a broken computer system
15213,-1.0,please hold flight us 639 in phoenix im a weary traveler stuck on another flight because the tarmac is having issues
15214,1.0,hes fine he really likes picking his own seat
15215,-1.0,promotion also said two free round trip flights nope had to pay 200 extra for chi to vegas baitampswitch
15216,0.0,dallasfort worth flight number 5320
15217,0.0,real rt  our fleets on fleek
15218,-1.0,apologies are whatever please just deliver the bags like you said you would feel like employees are lying to me
15219,1.0,i want one
15220,1.0,totally would have but the outside view was even more camera ready haha evenmorespace evenmoreview
15221,-1.0,attendants at the gate enjoyed watching the other flight to our destination take off before having a horrible attendant give us
15222,0.0,flight 2008
15223,-1.0,nervous for flight tomrw out of key west not friendly customer service
15224,-1.0,thanks kp  whats going on w4840 tonight  bad update online and phone cant u give customers good info not waste their time
15225,1.0,well thanks for not charging me for switching my two cancelled flightled flights anyway that was pretty nice stillmakingmepoorthough
15226,1.0,thank you you have always been so good to me i will follow up
15227,-1.0,gary kelly should be ashamed of himself running a corporation in this way
15228,-1.0,is the worst still havent left everyone missing connections
15229,-1.0,well now finally on board hopefully we take off this time and quickly well over an hour delay
15230,-1.0,stranded  phoenix w broken foot  both my flights fd sunday for sickcrew  cancelled flighted my mechanics flight today
15231,-1.0,spends 20 minutes beating up a lady about her bag fees  random stranger comes up and pays the fee  randomactsofcorporategreed
15232,-1.0,flying lax to sfo and system wont let me check in your site tells me to do it through  and they tell me through you
15233,-1.0,delayed in philly since 130 sitting ontarmac since 8pm flight 1881 plz contact donaldaroberts1
15234,-1.0,but they refused to unload our luggage so were stuck in below freezing weather wo our cold weather clothes
15235,-1.0,literally the worst flying experience of my life and i have flown a lot
15236,-1.0,been dealing w  to solve the probs your team created your manch nh staff is clearly your cteam btw notevenjv
15237,1.0,id at least enjoy a free cocktailor two
15238,-1.0,290 to boston
15239,0.0,tried to dm you it wont let me as it says you are not following me
15240,-1.0,yes but the manner with which it was done was harsh for those affected already checked in no remorse weak alternatives
15241,-1.0,lol too little too late flight
15242,-1.0,i want my money back now were sitting on the runway after a 2 hour delay waiting for the baggage to begin loading
15243,0.0,res  0167560070877     fsqthg   thanks
15244,0.0,yea no worries im just going home to denver not your fault weather sucks bad
15245,0.0,my flight at bwi is delayed and i will miss my flight in denver is there a way to find out if they will hold the plane
15246,-1.0,why is it impossible to change  buy preferred seats via your app
15247,0.0,when does pv get approved i am ready to go
15248,0.0,any chance youll ever do cpus on your jfklax like
15249,-1.0,your exchangecredit policies are worthless and shadier than the white house dissatisfied to the nines right now
15250,-1.0,i already follow you and cant dm because u need to follow me back
15251,1.0,thank you for the quick customer service today refundprocedurenottoopainful i know that winter weather is not your fault
