,sentiment,text
729,neutral,#Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Again' #aapl http://t.co/yHMmbvye9f
730,neutral,"In a Bay Area Courtroom, Lawyers Hit Replay on @Apple History, via @nytimes #antitrust @itunes #ipod  http://t.co/tsQ9dUrK6B"
731,negative,#SteveJobs' Emails Show How He Wanted To Smear Competitors As ' #Hackers' #aapl http://t.co/BYJ0ZR62AV
732,negative,@Apple Stop liking man.
733,neutral,Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 $AAPL #aaplhttp://t.co/rwGf20VByx
734,neutral,APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aaplhttp://t.co/ueCSTwoPcp
735,negative,YO I DIDNT TOUCH MY PHONE AT ALL AND RIGHT WHEN I DISCONNECTED IT FROM THE CHARGER IT WENT DOWN 3% @apple WE ARE GONNA SCRAP RIGHT NOW
736,neutral,TheStreet:  Why Even #Apple Is Surprised by the Enormous Demand for the #iPhone6. #aapl http://t.co/lIicDmSVsj
737,neutral,Steve Jobs' Snarky Testimony Takes Center Stage in iPod Class-Action Lawsuit Opening http://t.co/Nxet3fEO5Q #AAPL
738,neutral,#JimCramer you used the same logic to explain #TOL earnings during the paek in housing..Its a retailer..#AAPL just like #AMZN  not tech.
739,positive,RT @ConsumerFeed: Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/XWaeIU03vr $AAPL #AAPL
740,neutral,BLOCK TRADE detected in #AAPL
741,neutral,#iPhone6S Rumors Point To A Curious��Early 2015 Release - Forbes #aapl http://t.co/YGHgLCjbfK
742,neutral,APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKthttp://t.co/G0TeDLCB9z
743,positive,Go Apple! Looks like a little squeeze again :) #aapl $stocks
744,neutral,Is apple fairly valued at $115? #aapl #ios #AppleWatch #ApplePay #apple #iPhone6 #iPhone6Plus #stocks #finance #stocks #trading #samsung
745,neutral,@apple #iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/CNl4d6nlsp
746,neutral,Butterfingers and @Apple do mix: @#applinsider: patents active fall protection system that shifts iPhones in midair http://t.co/qM52Rml6c9
747,neutral,#ApplePay Partner #Stripe Valued at $3.5 Billion in Funding #aapl http://t.co/5KRh8CJDMB
748,neutral,APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/fGN0TdxhyM
749,neutral,RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/fGN0TdxhyM
750,negative,"My 17' MacBook Pro boots with pink vertical stripes, a gray screen, then shutting down and repeating...help @apple http://t.co/xZ4Wb3dm73"
751,neutral,@jakeflem @Apple what year is it?
752,neutral,APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/27JnTFmO0i
753,neutral,@jakeflem @Apple Try booting while holding Command R and see if you can do a disk repair
754,negative,GOSH DARNIT @Apple I DONT KNOW WHAT THE CLOUD IS
755,neutral,#AAPL:Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Agai...http://t.co/mSC8uepzPn
756,neutral,"@jakeflem @Apple I had to get my logic board completely replaced, if it's under warranty they'll do it for free - make sure to back up b4"
757,neutral,"Big Spending by Consumers on Cyber Monday#CyberMonday, #PayPal, #Apple, #AAPL, #eBay, #WalMart, #WMT, #Sales,... http://t.co/pB6WltjTzZ"
758,neutral,"Allowing @Apple final creative authority, @Chase will debut the first spot featuring #ApplePay this week. http://t.co/lnve19yw7G"
759,neutral,"Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington, D.C. Trip http://t.co/Nzd3IIMIBV #AAPL"
760,negative,@jakeflem @Apple We've previously had to deal with this issue it's really annoying. Try to reset the NVRAM http://t.co/EoIAf3wO5f
761,negative,tell ur update to stop capitalizing everything @apple
762,negative,@SSComposer @Apple seems to ignore any key presses like command r and is just doing its own thing.
763,neutral,#AAPL now moves a point faster the a New York driver changes lanes.
764,negative,@briannaUrie @Apple Their autocorrect is so shit too
765,negative,"@jakeflem @Apple But it won't fix the problem for good, could back and you might have to change the logic board, check with  Apple Genius :("
766,positive,"#Kantar: @Apple [#Apple] On Track For 'Record Quarter' As #iPhone6 Sales Bump Up Its .... (#Wednesday, 3 #December) http://t.co/HDmGr8fwYA"
767,negative,@SaifBinS3eed @Apple get the cloud to butt extension on your web browser
768,neutral,APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/rFeLByukN6
769,negative,http://t.co/N87ZYWyaKQ #YotaPhone2 is the future of cell phones. @apple and @samsung should be scared.
770,positive,CNBCTV:  #Cramer: #Apple has no real competition #aapl http://t.co/8cYgzEZQPN
771,negative,CNBCTV:  #Chromecast beats #AppleTV #aapl http://t.co/uX3vYSzHhu
772,neutral,"APPLE Intraday Comments - Updated RANGE , - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKthttp://t.co/G0TeDLCB9z"
773,neutral,@umo_games @Apple thanks for the tip! Seemed to do something but still pretty much the same. :(
774,negative,@jokigenki @Apple I think it's like 2011? Can't look right now.
775,neutral,"Trademark Confusion: Apple's App Store Trademark was rejected in Australia, approved in Europe  Canada  $AAPL #aaplhttp://t.co/m1Wt4QFYD1"
776,negative,"Lowkey, Yosemite trash af I cant use my logic express 9 anymore @Apple yall irritating the fuck outta me - Sincerely a disgruntled person"
777,neutral,@jimcramer Tks for setting the record straight for @apple investors!!!
778,negative,@jakeflem @Apple Yes It seems to fix it good the first time and then as time passes it deterioates until you have to change logic board
779,positive,@jakeflem @Apple  Sorry that you're going through that hope you get this fix it was a real pain for us too  but Apple care cover it for free
780,neutral,@alzaabi741 @Apple I wish I could man.. I wish I could..
781,negative,They gotta DO something '@_iRapeCouches: @SydneyA @Apple SO TRASH my computer keeps freezing &amp; being dumb af after i upgraded to Yosemite
782,negative,@_LanaCarine_ @Apple doesn't have a twitter @Applebees this is your problem now
783,neutral,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom
784,negative,@umo_games @Apple yeah no AppleCare here haha.
785,neutral,transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7
786,positive,Huge iPhone 6 Sales Push iOS market Share Up Worldwide: Report $AAPL #aaplhttp://t.co/Ogook0fGLQ
787,neutral,APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/Yv3QE2BGxD
788,neutral,Anti-trust expert Peter Carstensen of @WisconsinLaw can discuss @Apple #antitrust case in California federal court http://t.co/LClHnQMOKf
789,positive,"Taking Apple's Lead, Amazon Gets Physical - News - Harvard Business School http://t.co/UensGejRaJ @HBS @Apple"
790,neutral,Rumors Surface for #Apple #iPhone6S and #iPhone7 in 2015 #aapl http://t.co/Qinl78BI0D
791,neutral,@Apple s new patent against broken screens http://t.co/l2KQQhV8dp  @TechCrunch #tech #iphone #business #innovation http://t.co/LVMNZPg36F
792,negative,Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple
793,neutral,@Apple s new patent against broken screens http://t.co/LSwPdLt8UD  @TechCrunch #tech #iphone #business #innovation
794,positive,7 awesome paid #iPhone and #iPad apps that are free for a limited time via @BGR #aapl http://t.co/AAAkSIIgP0
795,neutral,@wdtuts @baxleyglass does because one belongs to @Apple and the other to @Ang and the third is from @Adobe via #employeediscount.
796,neutral,"#Verr�_cktes #Ger�_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Wednesday, 3 #December) http://t.co/scANaAuNPe"
797,negative,Did anyone update their Yosemite? My macbook is running like shit. @apple #apple
798,neutral,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple
799,positive,"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aaplhttp://t.co/YLL678kOkn"
800,negative,"@jakeflem @Apple That sucks, don't know what it cost in dollars but for us that was �400 :("
801,neutral,#Google #Chromecast Surpasses #Apple TV In U.S. Sales http://t.co/dgebBbU5vq #aapl #amazon #amazonfiretv #amzn #appletv
802,neutral,RT @KirkYuhnke: What do you think? Want an @Apple #Watch? http://t.co/7HjDjQ1iAb
803,neutral,#AAPL:Google tops Apple...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/-DbuiO5m0_M/
804,neutral,"@jakeflem @Apple take it in. that's a faulty graphics card which was recalled. had exact prob, they replaced mine (for free) out of warranty"
805,neutral,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster
806,neutral,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing
807,neutral,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing
808,neutral,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox
809,neutral,.@Apple patents new reflex drop technology for #Mobile devices|learn how this could come in handy #MobileDose http://t.co/BSGtvfPc5B
810,negative,"@sethlouey @Apple iOS updates bricked Trish's phone too, seems like the Apple is getting a bit rotten"
811,neutral,UPDATE: #Intel #INTC Led Group Said to Back Plan That Would Limit #Qualcomm #QCOM Licensing Fees #AAPL #HPQ  http://t.co/sDjnCTSVCH
812,positive,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4
813,neutral,@jakeflem @Apple Some info for you: http://t.co/J79FnVB94e http://t.co/m3pclPVgGK http://t.co/J72WyhXxx1 Hope it helps. #PinkScreenOfDeath
814,neutral,FBI investigates iPad school programme $AAPL #aaplhttp://t.co/s5ymu0u1Rb
815,neutral,APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/FrmecK7f8q
816,neutral,Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUpCould Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD
817,neutral,#AAPL:5 companies growing faster than Apple...//rss.cnn.com/~r/rss/money_latest/~3/n1Ps4CmqWL4/index.html
818,neutral,@buzz I sit home every Friday night waiting for an invitation to join an @Apple dev team.  (looks at his phone)   They'll call me one day.
819,neutral,why isn't there a dreidel emoji @apple
820,neutral,Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL
821,negative,"Guys at @Apple, is this serious? #Yosemite full of stupid and ugly bugs. Feeling #sad. (cc @tim_cook,@therealjonyive) http://t.co/42Mjc3SsJE"
822,positive,#iPhone6 #Plus Grabs 41% of U.S. #Phablet Sales #aapl http://t.co/BiTmwU5e4F
823,neutral,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple
824,negative,Can't believe @Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for �500 to repair.
825,neutral,Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aaplhttp://t.co/2VIMb7QieI
826,neutral,BLOCK TRADE detected in #AAPL
827,neutral,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM
828,neutral,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay"
829,negative,Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems
830,neutral,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins...
831,neutral,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach"
832,negative,.@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews http://t.co/2vBZ9L8UX5
833,negative,"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs"
834,positive,"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple"
835,neutral,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6
836,neutral,where is kenneth @apple
837,negative,// when i have gone through 6 iphone chargers in the past montht hank s @apple
838,negative,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple
839,neutral,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572
840,neutral,Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aaplhttp://t.co/jjvkpoa01X
841,neutral,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL
842,neutral,APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aaplhttp://t.co/pBiVbGNMN2
843,positive,@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot
844,neutral,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7
845,negative,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!
846,neutral,@TayLeanne15 @Apple you can!
847,negative,you know why Mac users were so happy to get TurdBolt? because @apple eschewed eSATA since its inception. nut kicks to DEAD Steve.
848,neutral,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
849,neutral,Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aaplhttp://t.co/rbXXWU16f0
850,negative,"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?"
851,neutral,"@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda."
852,neutral,Matthew Neville @Apple on the Shifting Role of #Customs Compliance at Global #Customs Compliance Forum http://t.co/72uILUUNjS #trade
853,neutral,@leiahemilyy @Apple really???
854,neutral,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
855,neutral,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
856,neutral,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
857,neutral,"Photo: Caf̩ Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L"
858,neutral,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
859,positive,Got to hear about the new patent by apple ... and that's a quite innovative idea.... @apple.  The mobile screen will never break in future
860,positive,@jakeflem @Apple Yeay! Glad it all worked out for you :)
861,neutral,Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi #Apple #AAPL
862,negative,@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT
863,neutral,Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014
